Schema Version,Order of entry,Record Type,Session Label,Session ID,Metadata Field,Metadata Value,Event,Date,Location,Chair,Vice-Chair,Secretary,Treasurer,Arranger(s),Chaplain(s),Memorial Lesson Leader,Book,Edition Code,Leader(s),Canonical Leader(s),Page,Song,Tag,Notes,Marker,Timestamp ISO,Time entered,Series Code,Event ID,Previous Event ID,Status
5,67,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Ana Tighe,,196,Alabama,,,,2026-08-28T15:44:56.000Z,3:44 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,68,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Bob Schinske,,99,Glad Tidings,,,,2026-08-28T15:45:25.000Z,3:45 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,69,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Karen Willard,,64,Dorset,,,,2026-08-28T15:45:52.000Z,3:45 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,70,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Steve Cackley,,37,Christmas,,,,2026-08-28T15:46:28.000Z,3:46 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,71,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Linda Berkemeier,,103,Floyd,,,,2026-08-28T15:47:12.000Z,3:47 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,72,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Nancy Novotny,,105,Jubilee,,,,2026-08-28T15:48:04.000Z,3:48 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,73,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Kate Fine,,120,Rejoice,,,,2026-08-28T15:49:00.000Z,3:49 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,74,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Anne Huckins,,59,Holy Manna,,,,2026-08-28T15:49:57.000Z,3:49 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,75,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Marla Elliott,,162,Plenary,,,,2026-08-28T15:50:28.000Z,3:50 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,76,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Ben MacSpadden,,410t,The Dying Californian,,,,2026-08-28T15:50:50.000Z,3:50 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,77,marker,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,,,,,,,,,RECESS,2026-08-28T15:51:48.000Z,3:51 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
